spatial id,temporal id,Target (normal),Normal target,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
8,140,0.0,0.0,0,0,0,0,0,1
9,140,0.0,0.0,0,0,0,0,0,0
4,141,0.0,0.0,1,0,0,0,0,0
7,141,0.0,0.0,1,0,1,0,0,0
8,141,0.0,0.0,0,0,0,0,1,0
9,141,0.0,0.0,0,0,0,0,0,0
4,142,0.0,0.0,0,0,0,0,0,0
7,142,0.0,0.0,0,1,0,0,0,0
8,142,0.0,0.0,0,0,0,1,0,0
9,142,0.0,0.0,0,0,0,0,0,0
4,143,1.0,1.0,0,0,0,0,0,1
7,143,0.0,0.0,1,0,0,0,0,0
8,143,0.0,0.0,0,0,1,0,0,0
9,143,0.0,0.0,0,0,0,0,0,0
4,144,0.0,0.0,0,0,0,0,1,0
7,144,0.0,0.0,0,0,0,0,0,0
8,144,0.0,0.0,0,1,0,0,0,0
9,144,0.0,0.0,0,0,0,0,0,0
4,145,0.0,0.0,0,0,0,1,0,0
7,145,0.0,0.0,0,0,0,0,0,0
8,145,0.0,0.0,1,0,0,0,0,0
9,145,0.0,0.0,0,0,0,0,0,0
4,146,1.0,1.0,0,0,1,0,0,1
7,146,0.0,0.0,0,0,0,0,0,0
8,146,0.0,0.0,0,0,0,0,0,0
9,146,0.0,0.0,0,0,0,0,0,0
4,147,0.0,0.0,0,1,0,0,1,0
7,147,0.0,0.0,0,0,0,0,0,0
8,147,1.0,1.0,0,0,0,0,0,0
9,147,0.0,0.0,0,0,0,0,0,0
4,148,0.0,0.0,1,0,0,1,0,0
7,148,0.0,0.0,0,0,0,0,0,0
8,148,0.0,0.0,0,0,0,0,0,0
9,148,0.0,0.0,0,0,0,0,0,0
4,149,0.0,0.0,0,0,1,0,0,1
7,149,0.0,0.0,0,0,0,0,0,0
8,149,1.0,1.0,0,0,0,0,0,0
9,149,0.0,0.0,0,0,0,0,0,0
4,150,0.0,0.0,0,1,0,0,1,0
7,150,0.0,0.0,0,0,0,0,0,0
8,150,1.0,1.0,0,0,0,0,0,1
9,150,0.0,0.0,0,0,0,0,0,0
4,151,0.0,0.0,1,0,0,1,0,0
7,151,1.0,1.0,0,0,0,0,0,0
8,151,0.0,0.0,0,0,0,0,1,0
9,151,0.0,0.0,0,0,0,0,0,0
4,152,0.0,0.0,0,0,1,0,0,0
7,152,1.0,1.0,0,0,0,0,0,0
8,152,0.0,0.0,0,0,0,1,0,1
9,152,0.0,0.0,0,0,0,0,0,0
4,153,1.0,1.0,0,1,0,0,0,0
7,153,1.0,1.0,0,0,0,0,0,0
8,153,0.0,0.0,0,0,1,0,1,1
9,153,0.0,0.0,0,0,0,0,0,0
4,154,0.0,0.0,1,0,0,0,0,0
7,154,0.0,0.0,0,0,0,0,0,1
8,154,0.0,0.0,0,1,0,1,1,0
9,154,0.0,0.0,0,0,0,0,0,0
4,155,0.0,0.0,0,0,0,0,0,0
7,155,0.0,0.0,0,0,0,0,1,1
8,155,0.0,0.0,1,0,1,1,0,0
9,155,0.0,0.0,0,0,0,0,0,0
4,156,1.0,1.0,0,0,0,0,0,1
7,156,0.0,0.0,0,0,0,1,1,1
8,156,0.0,0.0,0,1,1,0,0,0
9,156,0.0,0.0,0,0,0,0,0,0
4,157,0.0,0.0,0,0,0,0,1,0
7,157,0.0,0.0,0,0,1,1,1,0
8,157,0.0,0.0,1,1,0,0,0,0
9,157,0.0,0.0,0,0,0,0,0,0
4,158,0.0,0.0,0,0,0,1,0,0
7,158,1.0,1.0,0,1,1,1,0,0
8,158,0.0,0.0,1,0,0,0,0,0
9,158,0.0,0.0,0,0,0,0,0,0
4,159,0.0,0.0,0,0,1,0,0,1
7,159,1.0,1.0,1,1,1,0,0,0
8,159,1.0,1.0,0,0,0,0,0,0
9,159,0.0,0.0,0,0,0,0,0,0
4,160,1.0,1.0,0,1,0,0,1,0
7,160,1.0,1.0,1,1,0,0,0,0
8,160,0.0,0.0,0,0,0,0,0,0
9,160,0.0,0.0,0,0,0,0,0,0
4,161,0.0,0.0,1,0,0,1,0,0
7,161,1.0,1.0,1,0,0,0,0,1
8,161,0.0,0.0,0,0,0,0,0,0
9,161,0.0,0.0,0,0,0,0,0,0
4,162,1.0,1.0,0,0,1,0,0,0
7,162,0.0,0.0,0,0,0,0,1,1
8,162,0.0,0.0,0,0,0,0,0,1
9,162,0.0,0.0,0,0,0,0,0,0
4,163,1.0,1.0,0,1,0,0,0,1
7,163,0.0,0.0,0,0,0,1,1,1
8,163,0.0,0.0,0,0,0,0,1,0
9,163,0.0,0.0,0,0,0,0,0,0
4,164,0.0,0.0,1,0,0,0,1,0
7,164,0.0,0.0,0,0,1,1,1,1
8,164,0.0,0.0,0,0,0,1,0,0
9,164,0.0,0.0,0,0,0,0,0,0
4,165,0.0,0.0,0,0,0,1,0,1
7,165,0.0,0.0,0,1,1,1,1,0
8,165,0.0,0.0,0,0,1,0,0,0
9,165,0.0,0.0,0,0,0,0,0,0
4,166,0.0,0.0,0,0,1,0,1,1
7,166,0.0,0.0,1,1,1,1,0,0
8,166,0.0,0.0,0,1,0,0,0,0
9,166,0.0,0.0,0,0,0,0,0,0
4,167,0.0,0.0,0,1,0,1,1,0
7,167,0.0,0.0,1,1,1,0,0,0
8,167,0.0,0.0,1,0,0,0,0,0
9,167,0.0,0.0,0,0,0,0,0,0
4,168,0.0,0.0,1,0,1,1,0,0
7,168,1.0,1.0,1,1,0,0,0,0
8,168,0.0,0.0,0,0,0,0,0,0
9,168,0.0,0.0,0,0,0,0,0,0
4,169,0.0,0.0,0,1,1,0,0,0
7,169,0.0,0.0,1,0,0,0,0,0
8,169,0.0,0.0,0,0,0,0,0,0
9,169,0.0,0.0,0,0,0,0,0,0
4,170,0.0,0.0,1,1,0,0,0,0
7,170,0.0,0.0,0,0,0,0,0,0
8,170,0.0,0.0,0,0,0,0,0,0
9,170,0.0,0.0,0,0,0,0,0,0
4,171,0.0,0.0,1,0,0,0,0,0
7,171,0.0,0.0,0,0,0,0,0,1
8,171,0.0,0.0,0,0,0,0,0,0
9,171,0.0,0.0,0,0,0,0,0,0
4,172,0.0,0.0,0,0,0,0,0,0
7,172,0.0,0.0,0,0,0,0,1,0
8,172,0.0,0.0,0,0,0,0,0,0
9,172,0.0,0.0,0,0,0,0,0,0
4,173,0.0,0.0,0,0,0,0,0,0
7,173,0.0,0.0,0,0,0,1,0,0
8,173,0.0,0.0,0,0,0,0,0,0
9,173,0.0,0.0,0,0,0,0,0,0
4,174,1.0,1.0,0,0,0,0,0,0
7,174,0.0,0.0,0,0,1,0,0,0
8,174,0.0,0.0,0,0,0,0,0,0
9,174,0.0,0.0,0,0,0,0,0,0
4,175,0.0,0.0,0,0,0,0,0,0
7,175,0.0,0.0,0,1,0,0,0,0
8,175,0.0,0.0,0,0,0,0,0,0
9,175,0.0,0.0,0,0,0,0,0,0
4,176,0.0,0.0,0,0,0,0,0,0
7,176,1.0,1.0,1,0,0,0,0,0
8,176,0.0,0.0,0,0,0,0,0,0
9,176,0.0,0.0,0,0,0,0,0,0
4,177,1.0,1.0,0,0,0,0,0,1
7,177,0.0,0.0,0,0,0,0,0,0
8,177,0.0,0.0,0,0,0,0,0,0
9,177,0.0,0.0,0,0,0,0,0,0
4,178,0.0,0.0,0,0,0,0,1,0
7,178,0.0,0.0,0,0,0,0,0,0
8,178,0.0,0.0,0,0,0,0,0,0
9,178,0.0,0.0,0,0,0,0,0,0
4,179,0.0,0.0,0,0,0,1,0,0
7,179,0.0,0.0,0,0,0,0,0,1
8,179,1.0,1.0,0,0,0,0,0,0
9,179,0.0,0.0,0,0,0,0,0,0
4,180,0.0,0.0,0,0,1,0,0,1
7,180,0.0,0.0,0,0,0,0,1,0
8,180,0.0,0.0,0,0,0,0,0,0
9,180,0.0,0.0,0,0,0,0,0,0
4,181,0.0,0.0,0,1,0,0,1,0
7,181,0.0,0.0,0,0,0,1,0,0
8,181,1.0,1.0,0,0,0,0,0,0
9,181,0.0,0.0,0,0,0,0,0,0
4,182,0.0,0.0,1,0,0,1,0,0
7,182,0.0,0.0,0,0,1,0,0,0
8,182,0.0,0.0,0,0,0,0,0,1
9,182,1.0,1.0,0,0,0,0,0,0
4,183,0.0,0.0,0,0,1,0,0,0
7,183,1.0,1.0,0,1,0,0,0,0
8,183,0.0,0.0,0,0,0,0,1,0
9,183,0.0,0.0,0,0,0,0,0,0
4,184,0.0,0.0,0,1,0,0,0,0
7,184,0.0,0.0,1,0,0,0,0,0
8,184,1.0,1.0,0,0,0,1,0,1
9,184,0.0,0.0,0,0,0,0,0,0
4,185,0.0,0.0,1,0,0,0,0,0
7,185,0.0,0.0,0,0,0,0,0,0
8,185,0.0,0.0,0,0,1,0,1,0
9,185,0.0,0.0,0,0,0,0,0,1
4,186,1.0,1.0,0,0,0,0,0,0
7,186,0.0,0.0,0,0,0,0,0,1
8,186,0.0,0.0,0,1,0,1,0,0
9,186,0.0,0.0,0,0,0,0,1,0
4,187,0.0,0.0,0,0,0,0,0,0
7,187,0.0,0.0,0,0,0,0,1,0
8,187,0.0,0.0,1,0,1,0,0,1
9,187,0.0,0.0,0,0,0,1,0,0
4,188,0.0,0.0,0,0,0,0,0,0
7,188,0.0,0.0,0,0,0,1,0,0
8,188,0.0,0.0,0,1,0,0,1,0
9,188,0.0,0.0,0,0,1,0,0,0
4,189,0.0,0.0,0,0,0,0,0,1
7,189,0.0,0.0,0,0,1,0,0,0
8,189,0.0,0.0,1,0,0,1,0,0
9,189,0.0,0.0,0,1,0,0,0,0
4,190,0.0,0.0,0,0,0,0,1,0
7,190,1.0,1.0,0,1,0,0,0,0
8,190,0.0,0.0,0,0,1,0,0,0
9,190,1.0,1.0,1,0,0,0,0,0
4,191,0.0,0.0,0,0,0,1,0,0
7,191,0.0,0.0,1,0,0,0,0,0
8,191,0.0,0.0,0,1,0,0,0,0
9,191,0.0,0.0,0,0,0,0,0,0
4,192,0.0,0.0,0,0,1,0,0,0
7,192,0.0,0.0,0,0,0,0,0,0
8,192,0.0,0.0,1,0,0,0,0,0
9,192,0.0,0.0,0,0,0,0,0,0
4,193,0.0,0.0,0,1,0,0,0,0
7,193,1.0,1.0,0,0,0,0,0,1
8,193,0.0,0.0,0,0,0,0,0,0
9,193,0.0,0.0,0,0,0,0,0,1
4,194,0.0,0.0,1,0,0,0,0,0
7,194,1.0,1.0,0,0,0,0,1,0
8,194,0.0,0.0,0,0,0,0,0,0
9,194,0.0,0.0,0,0,0,0,1,0
4,195,0.0,0.0,0,0,0,0,0,0
7,195,1.0,1.0,0,0,0,1,0,0
8,195,0.0,0.0,0,0,0,0,0,0
9,195,0.0,0.0,0,0,0,1,0,0
4,196,1.0,1.0,0,0,0,0,0,0
7,196,0.0,0.0,0,0,1,0,0,1
8,196,0.0,0.0,0,0,0,0,0,0
9,196,0.0,0.0,0,0,1,0,0,0
4,197,1.0,1.0,0,0,0,0,0,0
7,197,1.0,1.0,0,1,0,0,1,1
8,197,0.0,0.0,0,0,0,0,0,0
9,197,0.0,0.0,0,1,0,0,0,0
4,198,0.0,0.0,0,0,0,0,0,0
7,198,0.0,0.0,1,0,0,1,1,1
8,198,0.0,0.0,0,0,0,0,0,0
9,198,0.0,0.0,1,0,0,0,0,0
4,199,1.0,1.0,0,0,0,0,0,1
7,199,0.0,0.0,0,0,1,1,1,0
8,199,0.0,0.0,0,0,0,0,0,0
9,199,0.0,0.0,0,0,0,0,0,0
4,200,0.0,0.0,0,0,0,0,1,1
7,200,0.0,0.0,0,1,1,1,0,1
8,200,1.0,1.0,0,0,0,0,0,0
9,200,0.0,0.0,0,0,0,0,0,0
4,201,0.0,0.0,0,0,0,1,1,0
7,201,0.0,0.0,1,1,1,0,1,0
8,201,0.0,0.0,0,0,0,0,0,0
9,201,0.0,0.0,0,0,0,0,0,0
4,202,0.0,0.0,0,0,1,1,0,1
7,202,0.0,0.0,1,1,0,1,0,0
8,202,0.0,0.0,0,0,0,0,0,0
9,202,0.0,0.0,0,0,0,0,0,0
4,203,0.0,0.0,0,1,1,0,1,0
7,203,0.0,0.0,1,0,1,0,0,0
8,203,1.0,1.0,0,0,0,0,0,1
9,203,0.0,0.0,0,0,0,0,0,0
4,204,1.0,1.0,1,1,0,1,0,0
7,204,0.0,0.0,0,1,0,0,0,0
8,204,0.0,0.0,0,0,0,0,1,0
9,204,1.0,1.0,0,0,0,0,0,0
4,205,1.0,1.0,1,0,1,0,0,0
7,205,1.0,1.0,1,0,0,0,0,0
8,205,0.0,0.0,0,0,0,1,0,0
9,205,0.0,0.0,0,0,0,0,0,0
4,206,1.0,1.0,0,1,0,0,0,0
7,206,0.0,0.0,0,0,0,0,0,0
8,206,0.0,0.0,0,0,1,0,0,1
9,206,0.0,0.0,0,0,0,0,0,0
4,207,0.0,0.0,1,0,0,0,0,1
7,207,0.0,0.0,0,0,0,0,0,0
8,207,0.0,0.0,0,1,0,0,1,0
9,207,0.0,0.0,0,0,0,0,0,1
4,208,0.0,0.0,0,0,0,0,1,1
7,208,0.0,0.0,0,0,0,0,0,1
8,208,0.0,0.0,1,0,0,1,0,0
9,208,0.0,0.0,0,0,0,0,1,0
4,209,1.0,1.0,0,0,0,1,1,1
7,209,0.0,0.0,0,0,0,0,1,0
8,209,0.0,0.0,0,0,1,0,0,0
9,209,0.0,0.0,0,0,0,1,0,0
4,210,0.0,0.0,0,0,1,1,1,0
7,210,0.0,0.0,0,0,0,1,0,0
8,210,0.0,0.0,0,1,0,0,0,0
9,210,0.0,0.0,0,0,1,0,0,0
4,211,0.0,0.0,0,1,1,1,0,0
7,211,0.0,0.0,0,0,1,0,0,0
8,211,0.0,0.0,1,0,0,0,0,0
9,211,0.0,0.0,0,1,0,0,0,0
4,212,0.0,0.0,1,1,1,0,0,1
7,212,0.0,0.0,0,1,0,0,0,0
8,212,0.0,0.0,0,0,0,0,0,0
9,212,0.0,0.0,1,0,0,0,0,0
4,213,1.0,1.0,1,1,0,0,1,0
7,213,0.0,0.0,1,0,0,0,0,0
8,213,0.0,0.0,0,0,0,0,0,0
9,213,0.0,0.0,0,0,0,0,0,0
4,214,0.0,0.0,1,0,0,1,0,0
7,214,1.0,1.0,0,0,0,0,0,0
8,214,0.0,0.0,0,0,0,0,0,0
9,214,0.0,0.0,0,0,0,0,0,0
4,215,0.0,0.0,0,0,1,0,0,0
7,215,1.0,1.0,0,0,0,0,0,0
8,215,0.0,0.0,0,0,0,0,0,0
9,215,0.0,0.0,0,0,0,0,0,0
4,216,1.0,1.0,0,1,0,0,0,1
7,216,0.0,0.0,0,0,0,0,0,0
8,216,0.0,0.0,0,0,0,0,0,0
9,216,0.0,0.0,0,0,0,0,0,0
4,217,0.0,0.0,1,0,0,0,1,0
7,217,0.0,0.0,0,0,0,0,0,1
8,217,0.0,0.0,0,0,0,0,0,0
9,217,0.0,0.0,0,0,0,0,0,0
4,218,0.0,0.0,0,0,0,1,0,0
7,218,0.0,0.0,0,0,0,0,1,1
8,218,0.0,0.0,0,0,0,0,0,0
9,218,0.0,0.0,0,0,0,0,0,0
4,219,0.0,0.0,0,0,1,0,0,1
7,219,0.0,0.0,0,0,0,1,1,0
8,219,0.0,0.0,0,0,0,0,0,0
9,219,1.0,1.0,0,0,0,0,0,0
4,220,1.0,1.0,0,1,0,0,1,0
7,220,1.0,1.0,0,0,1,1,0,0
8,220,0.0,0.0,0,0,0,0,0,0
9,220,0.0,0.0,0,0,0,0,0,0
4,221,0.0,0.0,1,0,0,1,0,0
7,221,1.0,1.0,0,1,1,0,0,0
8,221,0.0,0.0,0,0,0,0,0,0
9,221,0.0,0.0,0,0,0,0,0,0
4,222,0.0,0.0,0,0,1,0,0,0
7,222,0.0,0.0,1,1,0,0,0,0
8,222,1.0,1.0,0,0,0,0,0,0
9,222,0.0,0.0,0,0,0,0,0,1
4,223,0.0,0.0,0,1,0,0,0,1
7,223,0.0,0.0,1,0,0,0,0,1
8,223,0.0,0.0,0,0,0,0,0,0
9,223,0.0,0.0,0,0,0,0,1,0
4,224,1.0,1.0,1,0,0,0,1,0
7,224,0.0,0.0,0,0,0,0,1,1
8,224,0.0,0.0,0,0,0,0,0,0
9,224,0.0,0.0,0,0,0,1,0,0
4,225,0.0,0.0,0,0,0,1,0,0
7,225,0.0,0.0,0,0,0,1,1,0
8,225,0.0,0.0,0,0,0,0,0,1
9,225,0.0,0.0,0,0,1,0,0,0
4,226,0.0,0.0,0,0,1,0,0,0
7,226,1.0,1.0,0,0,1,1,0,0
8,226,0.0,0.0,0,0,0,0,1,0
9,226,0.0,0.0,0,1,0,0,0,0
4,227,0.0,0.0,0,1,0,0,0,1
7,227,0.0,0.0,0,1,1,0,0,0
8,227,1.0,1.0,0,0,0,1,0,0
9,227,0.0,0.0,1,0,0,0,0,0
4,228,0.0,0.0,1,0,0,0,1,0
7,228,0.0,0.0,1,1,0,0,0,0
8,228,0.0,0.0,0,0,1,0,0,0
9,228,0.0,0.0,0,0,0,0,0,0
4,229,0.0,0.0,0,0,0,1,0,0
7,229,0.0,0.0,1,0,0,0,0,1
8,229,0.0,0.0,0,1,0,0,0,0
9,229,0.0,0.0,0,0,0,0,0,0
4,230,0.0,0.0,0,0,1,0,0,0
7,230,0.0,0.0,0,0,0,0,1,0
8,230,0.0,0.0,1,0,0,0,0,1
9,230,0.0,0.0,0,0,0,0,0,0
4,231,0.0,0.0,0,1,0,0,0,0
7,231,0.0,0.0,0,0,0,1,0,0
8,231,0.0,0.0,0,0,0,0,1,0
9,231,0.0,0.0,0,0,0,0,0,0
4,232,0.0,0.0,1,0,0,0,0,0
7,232,0.0,0.0,0,0,1,0,0,0
8,232,0.0,0.0,0,0,0,1,0,0
9,232,0.0,0.0,0,0,0,0,0,0
4,233,0.0,0.0,0,0,0,0,0,0
7,233,0.0,0.0,0,1,0,0,0,0
8,233,0.0,0.0,0,0,1,0,0,0
9,233,0.0,0.0,0,0,0,0,0,0
4,234,1.0,1.0,0,0,0,0,0,0
7,234,0.0,0.0,1,0,0,0,0,0
8,234,1.0,1.0,0,1,0,0,0,0
9,234,0.0,0.0,0,0,0,0,0,0
4,235,0.0,0.0,0,0,0,0,0,0
7,235,0.0,0.0,0,0,0,0,0,0
8,235,0.0,0.0,1,0,0,0,0,0
9,235,0.0,0.0,0,0,0,0,0,0
4,236,1.0,1.0,0,0,0,0,0,0
7,236,0.0,0.0,0,0,0,0,0,0
8,236,0.0,0.0,0,0,0,0,0,0
9,236,0.0,0.0,0,0,0,0,0,0
4,237,1.0,1.0,0,0,0,0,0,1
7,237,0.0,0.0,0,0,0,0,0,0
8,237,0.0,0.0,0,0,0,0,0,1
9,237,0.0,0.0,0,0,0,0,0,0
4,238,0.0,0.0,0,0,0,0,1,0
7,238,0.0,0.0,0,0,0,0,0,0
8,238,0.0,0.0,0,0,0,0,1,0
9,238,0.0,0.0,0,0,0,0,0,0
4,239,0.0,0.0,0,0,0,1,0,1
7,239,0.0,0.0,0,0,0,0,0,0
8,239,1.0,1.0,0,0,0,1,0,0
9,239,0.0,0.0,0,0,0,0,0,0
4,240,0.0,0.0,0,0,1,0,1,1
7,240,0.0,0.0,0,0,0,0,0,0
8,240,0.0,0.0,0,0,1,0,0,0
9,240,0.0,0.0,0,0,0,0,0,0
4,241,0.0,0.0,0,1,0,1,1,0
7,241,0.0,0.0,0,0,0,0,0,0
8,241,0.0,0.0,0,1,0,0,0,0
9,241,0.0,0.0,0,0,0,0,0,0
4,242,1.0,1.0,1,0,1,1,0,0
7,242,1.0,1.0,0,0,0,0,0,0
8,242,0.0,0.0,1,0,0,0,0,1
9,242,0.0,0.0,0,0,0,0,0,0
4,243,0.0,0.0,0,1,1,0,0,0
7,243,0.0,0.0,0,0,0,0,0,0
8,243,0.0,0.0,0,0,0,0,1,0
9,243,0.0,0.0,0,0,0,0,0,0
4,244,0.0,0.0,1,1,0,0,0,0
7,244,0.0,0.0,0,0,0,0,0,0
8,244,0.0,0.0,0,0,0,1,0,0
9,244,0.0,0.0,0,0,0,0,0,0
4,245,0.0,0.0,1,0,0,0,0,1
7,245,0.0,0.0,0,0,0,0,0,1
8,245,0.0,0.0,0,0,1,0,0,0
9,245,0.0,0.0,0,0,0,0,0,0
4,246,1.0,1.0,0,0,0,0,1,0
7,246,0.0,0.0,0,0,0,0,1,0
8,246,0.0,0.0,0,1,0,0,0,0
9,246,1.0,1.0,0,0,0,0,0,0
4,247,0.0,0.0,0,0,0,1,0,0
7,247,0.0,0.0,0,0,0,1,0,0
8,247,0.0,0.0,1,0,0,0,0,0
9,247,0.0,0.0,0,0,0,0,0,0
4,248,0.0,0.0,0,0,1,0,0,0
7,248,1.0,1.0,0,0,1,0,0,0
8,248,0.0,0.0,0,0,0,0,0,0
9,248,1.0,1.0,0,0,0,0,0,0
4,249,1.0,1.0,0,1,0,0,0,1
7,249,0.0,0.0,0,1,0,0,0,0
8,249,0.0,0.0,0,0,0,0,0,0
9,249,1.0,1.0,0,0,0,0,0,1
4,250,0.0,0.0,1,0,0,0,1,0
7,250,0.0,0.0,1,0,0,0,0,0
8,250,1.0,1.0,0,0,0,0,0,0
9,250,0.0,0.0,0,0,0,0,1,0
4,251,0.0,0.0,0,0,0,1,0,0
7,251,0.0,0.0,0,0,0,0,0,1
8,251,0.0,0.0,0,0,0,0,0,0
9,251,0.0,0.0,0,0,0,1,0,1
4,252,1.0,1.0,0,0,1,0,0,1
7,252,0.0,0.0,0,0,0,0,1,0
8,252,0.0,0.0,0,0,0,0,0,0
9,252,0.0,0.0,0,0,1,0,1,1
4,253,0.0,0.0,0,1,0,0,1,0
7,253,1.0,1.0,0,0,0,1,0,0
8,253,1.0,1.0,0,0,0,0,0,1
9,253,0.0,0.0,0,1,0,1,1,0
4,254,0.0,0.0,1,0,0,1,0,0
7,254,0.0,0.0,0,0,1,0,0,0
8,254,0.0,0.0,0,0,0,0,1,0
9,254,0.0,0.0,1,0,1,1,0,0
4,255,0.0,0.0,0,0,1,0,0,1
7,255,0.0,0.0,0,1,0,0,0,0
8,255,0.0,0.0,0,0,0,1,0,0
9,255,0.0,0.0,0,1,1,0,0,0
4,256,0.0,0.0,0,1,0,0,1,0
7,256,1.0,1.0,1,0,0,0,0,1
8,256,0.0,0.0,0,0,1,0,0,1
9,256,0.0,0.0,1,1,0,0,0,0
4,257,0.0,0.0,1,0,0,1,0,0
7,257,0.0,0.0,0,0,0,0,1,0
8,257,0.0,0.0,0,1,0,0,1,0
9,257,1.0,1.0,1,0,0,0,0,0
4,258,0.0,0.0,0,0,1,0,0,0
7,258,0.0,0.0,0,0,0,1,0,0
8,258,0.0,0.0,1,0,0,1,0,0
9,258,0.0,0.0,0,0,0,0,0,0
4,259,0.0,0.0,0,1,0,0,0,0
7,259,0.0,0.0,0,0,1,0,0,1
8,259,0.0,0.0,0,0,1,0,0,0
9,259,0.0,0.0,0,0,0,0,0,0
4,260,0.0,0.0,1,0,0,0,0,0
7,260,1.0,1.0,0,1,0,0,1,0
8,260,0.0,0.0,0,1,0,0,0,0
9,260,0.0,0.0,0,0,0,0,0,1
4,261,0.0,0.0,0,0,0,0,0,0
7,261,0.0,0.0,1,0,0,1,0,0
8,261,0.0,0.0,1,0,0,0,0,0
9,261,0.0,0.0,0,0,0,0,1,0
4,262,0.0,0.0,0,0,0,0,0,0
7,262,0.0,0.0,0,0,1,0,0,0
8,262,0.0,0.0,0,0,0,0,0,0
9,262,0.0,0.0,0,0,0,1,0,0
4,263,1.0,1.0,0,0,0,0,0,0
7,263,0.0,0.0,0,1,0,0,0,1
8,263,0.0,0.0,0,0,0,0,0,0
9,263,0.0,0.0,0,0,1,0,0,0
4,264,1.0,1.0,0,0,0,0,0,0
7,264,0.0,0.0,1,0,0,0,1,0
8,264,1.0,1.0,0,0,0,0,0,0
9,264,0.0,0.0,0,1,0,0,0,0
4,265,1.0,1.0,0,0,0,0,0,0
7,265,0.0,0.0,0,0,0,1,0,0
8,265,0.0,0.0,0,0,0,0,0,0
9,265,0.0,0.0,1,0,0,0,0,0
4,266,1.0,1.0,0,0,0,0,0,1
7,266,0.0,0.0,0,0,1,0,0,0
8,266,0.0,0.0,0,0,0,0,0,0
9,266,0.0,0.0,0,0,0,0,0,0
4,267,0.0,0.0,0,0,0,0,1,1
7,267,0.0,0.0,0,1,0,0,0,0
8,267,0.0,0.0,0,0,0,0,0,1
9,267,0.0,0.0,0,0,0,0,0,0
4,268,0.0,0.0,0,0,0,1,1,1
7,268,0.0,0.0,1,0,0,0,0,0
8,268,0.0,0.0,0,0,0,0,1,0
9,268,0.0,0.0,0,0,0,0,0,0
4,269,0.0,0.0,0,0,1,1,1,1
7,269,0.0,0.0,0,0,0,0,0,0
8,269,0.0,0.0,0,0,0,1,0,0
9,269,0.0,0.0,0,0,0,0,0,0
4,270,0.0,0.0,0,1,1,1,1,0
7,270,0.0,0.0,0,0,0,0,0,0
8,270,1.0,1.0,0,0,1,0,0,0
9,270,0.0,0.0,0,0,0,0,0,0
4,271,0.0,0.0,1,1,1,1,0,0
7,271,0.0,0.0,0,0,0,0,0,0
8,271,0.0,0.0,0,1,0,0,0,0
9,271,0.0,0.0,0,0,0,0,0,0
4,272,0.0,0.0,1,1,1,0,0,0
7,272,0.0,0.0,0,0,0,0,0,0
