spatial id,temporal id,Target (normal),Normal target,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
8,272,0.0,0.0,1,0,0,0,0,0
9,272,0.0,0.0,0,0,0,0,0,0
4,273,1.0,1.0,1,1,0,0,0,0
7,273,0.0,0.0,0,0,0,0,0,0
8,273,0.0,0.0,0,0,0,0,0,1
9,273,0.0,0.0,0,0,0,0,0,0
4,274,0.0,0.0,1,0,0,0,0,0
7,274,1.0,1.0,0,0,0,0,0,0
8,274,0.0,0.0,0,0,0,0,1,0
9,274,0.0,0.0,0,0,0,0,0,0
4,275,0.0,0.0,0,0,0,0,0,0
7,275,0.0,0.0,0,0,0,0,0,0
8,275,1.0,1.0,0,0,0,1,0,0
9,275,1.0,1.0,0,0,0,0,0,0
4,276,0.0,0.0,0,0,0,0,0,1
7,276,0.0,0.0,0,0,0,0,0,0
8,276,1.0,1.0,0,0,1,0,0,0
9,276,0.0,0.0,0,0,0,0,0,0
4,277,1.0,1.0,0,0,0,0,1,0
7,277,0.0,0.0,0,0,0,0,0,1
8,277,0.0,0.0,0,1,0,0,0,0
9,277,0.0,0.0,0,0,0,0,0,0
4,278,0.0,0.0,0,0,0,1,0,0
7,278,0.0,0.0,0,0,0,0,1,0
8,278,0.0,0.0,1,0,0,0,0,1
9,278,0.0,0.0,0,0,0,0,0,1
4,279,0.0,0.0,0,0,1,0,0,0
7,279,1.0,1.0,0,0,0,1,0,0
8,279,0.0,0.0,0,0,0,0,1,1
9,279,0.0,0.0,0,0,0,0,1,0
4,280,0.0,0.0,0,1,0,0,0,1
7,280,0.0,0.0,0,0,1,0,0,0
8,280,0.0,0.0,0,0,0,1,1,0
9,280,0.0,0.0,0,0,0,1,0,0
4,281,0.0,0.0,1,0,0,0,1,0
7,281,0.0,0.0,0,1,0,0,0,0
8,281,0.0,0.0,0,0,1,1,0,0
9,281,0.0,0.0,0,0,1,0,0,0
4,282,0.0,0.0,0,0,0,1,0,0
7,282,1.0,1.0,1,0,0,0,0,1
8,282,0.0,0.0,0,1,1,0,0,0
9,282,0.0,0.0,0,1,0,0,0,0
4,283,0.0,0.0,0,0,1,0,0,0
7,283,1.0,1.0,0,0,0,0,1,0
8,283,0.0,0.0,1,1,0,0,0,0
9,283,0.0,0.0,1,0,0,0,0,0
4,284,0.0,0.0,0,1,0,0,0,0
7,284,0.0,0.0,0,0,0,1,0,0
8,284,0.0,0.0,1,0,0,0,0,0
9,284,0.0,0.0,0,0,0,0,0,0
4,285,0.0,0.0,1,0,0,0,0,0
7,285,0.0,0.0,0,0,1,0,0,1
8,285,0.0,0.0,0,0,0,0,0,0
9,285,0.0,0.0,0,0,0,0,0,0
4,286,0.0,0.0,0,0,0,0,0,0
7,286,0.0,0.0,0,1,0,0,1,1
8,286,0.0,0.0,0,0,0,0,0,0
9,286,0.0,0.0,0,0,0,0,0,0
4,287,1.0,1.0,0,0,0,0,0,0
7,287,0.0,0.0,1,0,0,1,1,0
8,287,0.0,0.0,0,0,0,0,0,0
9,287,0.0,0.0,0,0,0,0,0,0
4,288,1.0,1.0,0,0,0,0,0,0
7,288,0.0,0.0,0,0,1,1,0,0
8,288,0.0,0.0,0,0,0,0,0,0
9,288,0.0,0.0,0,0,0,0,0,0
4,289,1.0,1.0,0,0,0,0,0,0
7,289,1.0,1.0,0,1,1,0,0,0
8,289,0.0,0.0,0,0,0,0,0,0
9,289,0.0,0.0,0,0,0,0,0,0
4,290,1.0,1.0,0,0,0,0,0,1
7,290,0.0,0.0,1,1,0,0,0,0
8,290,0.0,0.0,0,0,0,0,0,0
9,290,0.0,0.0,0,0,0,0,0,0
4,291,0.0,0.0,0,0,0,0,1,1
7,291,1.0,1.0,1,0,0,0,0,0
8,291,0.0,0.0,0,0,0,0,0,0
9,291,0.0,0.0,0,0,0,0,0,0
4,292,0.0,0.0,0,0,0,1,1,1
7,292,0.0,0.0,0,0,0,0,0,1
8,292,1.0,1.0,0,0,0,0,0,0
9,292,0.0,0.0,0,0,0,0,0,0
4,293,1.0,1.0,0,0,1,1,1,1
7,293,1.0,1.0,0,0,0,0,1,0
8,293,0.0,0.0,0,0,0,0,0,0
9,293,0.0,0.0,0,0,0,0,0,0
4,294,1.0,1.0,0,1,1,1,1,0
7,294,1.0,1.0,0,0,0,1,0,1
8,294,0.0,0.0,0,0,0,0,0,0
9,294,0.0,0.0,0,0,0,0,0,0
4,295,1.0,1.0,1,1,1,1,0,0
7,295,0.0,0.0,0,0,1,0,1,0
8,295,0.0,0.0,0,0,0,0,0,1
9,295,0.0,0.0,0,0,0,0,0,0
4,296,0.0,0.0,1,1,1,0,0,1
7,296,0.0,0.0,0,1,0,1,0,1
8,296,0.0,0.0,0,0,0,0,1,0
9,296,0.0,0.0,0,0,0,0,0,0
4,297,1.0,1.0,1,1,0,0,1,1
7,297,1.0,1.0,1,0,1,0,1,1
8,297,0.0,0.0,0,0,0,1,0,0
9,297,0.0,0.0,0,0,0,0,0,0
4,298,0.0,0.0,1,0,0,1,1,1
7,298,0.0,0.0,0,1,0,1,1,0
8,298,1.0,1.0,0,0,1,0,0,0
9,298,0.0,0.0,0,0,0,0,0,0
4,299,0.0,0.0,0,0,1,1,1,0
7,299,0.0,0.0,1,0,1,1,0,0
8,299,0.0,0.0,0,1,0,0,0,0
9,299,0.0,0.0,0,0,0,0,0,0
4,300,0.0,0.0,0,1,1,1,0,1
7,300,0.0,0.0,0,1,1,0,0,1
8,300,0.0,0.0,1,0,0,0,0,0
9,300,0.0,0.0,0,0,0,0,0,0
4,301,1.0,1.0,1,1,1,0,1,0
7,301,0.0,0.0,1,1,0,0,1,0
8,301,0.0,0.0,0,0,0,0,0,1
9,301,0.0,0.0,0,0,0,0,0,0
4,302,0.0,0.0,1,1,0,1,0,0
7,302,0.0,0.0,1,0,0,1,0,0
8,302,0.0,0.0,0,0,0,0,1,0
9,302,0.0,0.0,0,0,0,0,0,0
4,303,0.0,0.0,1,0,1,0,0,0
7,303,1.0,1.0,0,0,1,0,0,0
8,303,0.0,0.0,0,0,0,1,0,0
9,303,0.0,0.0,0,0,0,0,0,0
4,304,1.0,1.0,0,1,0,0,0,1
7,304,0.0,0.0,0,1,0,0,0,0
8,304,0.0,0.0,0,0,1,0,0,0
9,304,0.0,0.0,0,0,0,0,0,0
4,305,0.0,0.0,1,0,0,0,1,0
7,305,0.0,0.0,1,0,0,0,0,0
8,305,0.0,0.0,0,1,0,0,0,0
9,305,0.0,0.0,0,0,0,0,0,0
4,306,1.0,1.0,0,0,0,1,0,0
7,306,1.0,1.0,0,0,0,0,0,1
8,306,0.0,0.0,1,0,0,0,0,0
9,306,0.0,0.0,0,0,0,0,0,0
4,307,0.0,0.0,0,0,1,0,0,1
7,307,1.0,1.0,0,0,0,0,1,0
8,307,0.0,0.0,0,0,0,0,0,0
9,307,0.0,0.0,0,0,0,0,0,0
4,308,0.0,0.0,0,1,0,0,1,0
7,308,1.0,1.0,0,0,0,1,0,0
8,308,0.0,0.0,0,0,0,0,0,0
9,308,1.0,1.0,0,0,0,0,0,0
4,309,0.0,0.0,1,0,0,1,0,1
7,309,0.0,0.0,0,0,1,0,0,1
8,309,1.0,1.0,0,0,0,0,0,0
9,309,0.0,0.0,0,0,0,0,0,0
4,310,0.0,0.0,0,0,1,0,1,0
7,310,0.0,0.0,0,1,0,0,1,1
8,310,0.0,0.0,0,0,0,0,0,0
9,310,0.0,0.0,0,0,0,0,0,0
4,311,0.0,0.0,0,1,0,1,0,0
7,311,0.0,0.0,1,0,0,1,1,1
8,311,0.0,0.0,0,0,0,0,0,0
9,311,0.0,0.0,0,0,0,0,0,1
4,312,0.0,0.0,1,0,1,0,0,0
7,312,0.0,0.0,0,0,1,1,1,0
8,312,0.0,0.0,0,0,0,0,0,1
9,312,0.0,0.0,0,0,0,0,1,0
4,313,0.0,0.0,0,1,0,0,0,0
7,313,0.0,0.0,0,1,1,1,0,0
8,313,0.0,0.0,0,0,0,0,1,0
9,313,0.0,0.0,0,0,0,1,0,0
4,314,0.0,0.0,1,0,0,0,0,0
7,314,0.0,0.0,1,1,1,0,0,0
8,314,0.0,0.0,0,0,0,1,0,0
9,314,0.0,0.0,0,0,1,0,0,0
4,315,0.0,0.0,0,0,0,0,0,0
7,315,0.0,0.0,1,1,0,0,0,0
8,315,0.0,0.0,0,0,1,0,0,0
9,315,0.0,0.0,0,1,0,0,0,0
4,316,0.0,0.0,0,0,0,0,0,0
7,316,0.0,0.0,1,0,0,0,0,0
8,316,0.0,0.0,0,1,0,0,0,0
9,316,0.0,0.0,1,0,0,0,0,0
4,317,0.0,0.0,0,0,0,0,0,0
7,317,0.0,0.0,0,0,0,0,0,0
8,317,0.0,0.0,1,0,0,0,0,0
9,317,0.0,0.0,0,0,0,0,0,0
4,318,0.0,0.0,0,0,0,0,0,0
7,318,0.0,0.0,0,0,0,0,0,0
8,318,0.0,0.0,0,0,0,0,0,0
9,318,0.0,0.0,0,0,0,0,0,0
4,319,0.0,0.0,0,0,0,0,0,0
7,319,0.0,0.0,0,0,0,0,0,0
8,319,0.0,0.0,0,0,0,0,0,0
9,319,0.0,0.0,0,0,0,0,0,0
4,320,0.0,0.0,0,0,0,0,0,0
7,320,1.0,1.0,0,0,0,0,0,0
8,320,0.0,0.0,0,0,0,0,0,0
9,320,1.0,1.0,0,0,0,0,0,0
4,321,0.0,0.0,0,0,0,0,0,0
7,321,1.0,1.0,0,0,0,0,0,0
8,321,0.0,0.0,0,0,0,0,0,0
9,321,0.0,0.0,0,0,0,0,0,0
4,322,1.0,1.0,0,0,0,0,0,0
7,322,0.0,0.0,0,0,0,0,0,0
8,322,0.0,0.0,0,0,0,0,0,0
9,322,0.0,0.0,0,0,0,0,0,0
4,323,0.0,0.0,0,0,0,0,0,0
7,323,0.0,0.0,0,0,0,0,0,1
8,323,0.0,0.0,0,0,0,0,0,0
9,323,0.0,0.0,0,0,0,0,0,1
4,324,0.0,0.0,0,0,0,0,0,0
7,324,0.0,0.0,0,0,0,0,1,1
8,324,0.0,0.0,0,0,0,0,0,0
9,324,0.0,0.0,0,0,0,0,1,0
4,325,1.0,1.0,0,0,0,0,0,1
7,325,0.0,0.0,0,0,0,1,1,0
8,325,0.0,0.0,0,0,0,0,0,0
9,325,0.0,0.0,0,0,0,1,0,0
4,326,0.0,0.0,0,0,0,0,1,0
7,326,1.0,1.0,0,0,1,1,0,0
8,326,1.0,1.0,0,0,0,0,0,0
9,326,0.0,0.0,0,0,1,0,0,0
4,327,0.0,0.0,0,0,0,1,0,0
7,327,0.0,0.0,0,1,1,0,0,0
8,327,0.0,0.0,0,0,0,0,0,0
9,327,0.0,0.0,0,1,0,0,0,0
4,328,0.0,0.0,0,0,1,0,0,1
7,328,0.0,0.0,1,1,0,0,0,0
8,328,0.0,0.0,0,0,0,0,0,0
9,328,0.0,0.0,1,0,0,0,0,0
4,329,0.0,0.0,0,1,0,0,1,0
7,329,0.0,0.0,1,0,0,0,0,1
8,329,0.0,0.0,0,0,0,0,0,1
9,329,0.0,0.0,0,0,0,0,0,0
4,330,1.0,1.0,1,0,0,1,0,0
7,330,0.0,0.0,0,0,0,0,1,0
8,330,0.0,0.0,0,0,0,0,1,0
9,330,0.0,0.0,0,0,0,0,0,0
4,331,0.0,0.0,0,0,1,0,0,0
7,331,0.0,0.0,0,0,0,1,0,0
8,331,0.0,0.0,0,0,0,1,0,0
9,331,0.0,0.0,0,0,0,0,0,0
4,332,1.0,1.0,0,1,0,0,0,0
7,332,0.0,0.0,0,0,1,0,0,0
8,332,0.0,0.0,0,0,1,0,0,0
9,332,0.0,0.0,0,0,0,0,0,0
4,333,1.0,1.0,1,0,0,0,0,1
7,333,0.0,0.0,0,1,0,0,0,0
8,333,1.0,1.0,0,1,0,0,0,0
9,333,0.0,0.0,0,0,0,0,0,0
4,334,0.0,0.0,0,0,0,0,1,0
7,334,0.0,0.0,1,0,0,0,0,0
8,334,0.0,0.0,1,0,0,0,0,0
9,334,0.0,0.0,0,0,0,0,0,0
4,335,0.0,0.0,0,0,0,1,0,1
7,335,0.0,0.0,0,0,0,0,0,0
8,335,0.0,0.0,0,0,0,0,0,0
9,335,0.0,0.0,0,0,0,0,0,0
4,336,0.0,0.0,0,0,1,0,1,1
7,336,0.0,0.0,0,0,0,0,0,0
8,336,0.0,0.0,0,0,0,0,0,1
9,336,0.0,0.0,0,0,0,0,0,0
4,337,1.0,1.0,0,1,0,1,1,0
7,337,0.0,0.0,0,0,0,0,0,0
8,337,0.0,0.0,0,0,0,0,1,0
9,337,0.0,0.0,0,0,0,0,0,0
4,338,0.0,0.0,1,0,1,1,0,0
7,338,0.0,0.0,0,0,0,0,0,0
8,338,0.0,0.0,0,0,0,1,0,0
9,338,1.0,1.0,0,0,0,0,0,0
4,339,0.0,0.0,0,1,1,0,0,0
7,339,0.0,0.0,0,0,0,0,0,0
8,339,0.0,0.0,0,0,1,0,0,0
9,339,0.0,0.0,0,0,0,0,0,0
4,340,0.0,0.0,1,1,0,0,0,1
7,340,0.0,0.0,0,0,0,0,0,0
8,340,0.0,0.0,0,1,0,0,0,0
9,340,0.0,0.0,0,0,0,0,0,0
4,341,0.0,0.0,1,0,0,0,1,0
7,341,0.0,0.0,0,0,0,0,0,0
8,341,0.0,0.0,1,0,0,0,0,0
9,341,0.0,0.0,0,0,0,0,0,1
4,342,1.0,1.0,0,0,0,1,0,0
7,342,1.0,1.0,0,0,0,0,0,0
8,342,0.0,0.0,0,0,0,0,0,0
9,342,0.0,0.0,0,0,0,0,1,0
4,343,0.0,0.0,0,0,1,0,0,0
7,343,0.0,0.0,0,0,0,0,0,0
8,343,0.0,0.0,0,0,0,0,0,0
9,343,0.0,0.0,0,0,0,1,0,0
4,344,0.0,0.0,0,1,0,0,0,0
7,344,0.0,0.0,0,0,0,0,0,0
8,344,0.0,0.0,0,0,0,0,0,0
9,344,0.0,0.0,0,0,1,0,0,0
4,345,1.0,1.0,1,0,0,0,0,1
7,345,0.0,0.0,0,0,0,0,0,1
8,345,1.0,1.0,0,0,0,0,0,0
9,345,0.0,0.0,0,1,0,0,0,0
4,346,0.0,0.0,0,0,0,0,1,0
7,346,1.0,1.0,0,0,0,0,1,0
8,346,0.0,0.0,0,0,0,0,0,0
9,346,0.0,0.0,1,0,0,0,0,0
4,347,0.0,0.0,0,0,0,1,0,0
7,347,0.0,0.0,0,0,0,1,0,0
8,347,0.0,0.0,0,0,0,0,0,0
9,347,0.0,0.0,0,0,0,0,0,0
4,348,0.0,0.0,0,0,1,0,0,1
7,348,0.0,0.0,0,0,1,0,0,0
8,348,0.0,0.0,0,0,0,0,0,1
9,348,0.0,0.0,0,0,0,0,0,0
4,349,0.0,0.0,0,1,0,0,1,0
7,349,1.0,1.0,0,1,0,0,0,1
8,349,0.0,0.0,0,0,0,0,1,0
9,349,0.0,0.0,0,0,0,0,0,0
4,350,1.0,1.0,1,0,0,1,0,0
7,350,0.0,0.0,1,0,0,0,1,0
8,350,0.0,0.0,0,0,0,1,0,0
9,350,1.0,1.0,0,0,0,0,0,0
4,351,0.0,0.0,0,0,1,0,0,0
7,351,0.0,0.0,0,0,0,1,0,0
8,351,0.0,0.0,0,0,1,0,0,0
9,351,0.0,0.0,0,0,0,0,0,0
4,352,0.0,0.0,0,1,0,0,0,0
7,352,0.0,0.0,0,0,1,0,0,1
8,352,0.0,0.0,0,1,0,0,0,0
9,352,0.0,0.0,0,0,0,0,0,0
4,353,1.0,1.0,1,0,0,0,0,1
7,353,1.0,1.0,0,1,0,0,1,0
8,353,0.0,0.0,1,0,0,0,0,0
9,353,0.0,0.0,0,0,0,0,0,1
4,354,0.0,0.0,0,0,0,0,1,0
7,354,0.0,0.0,1,0,0,1,0,0
8,354,0.0,0.0,0,0,0,0,0,0
9,354,0.0,0.0,0,0,0,0,1,0
4,355,0.0,0.0,0,0,0,1,0,0
7,355,0.0,0.0,0,0,1,0,0,0
8,355,0.0,0.0,0,0,0,0,0,0
9,355,0.0,0.0,0,0,0,1,0,0
4,356,0.0,0.0,0,0,1,0,0,1
7,356,1.0,1.0,0,1,0,0,0,1
8,356,0.0,0.0,0,0,0,0,0,0
9,356,0.0,0.0,0,0,1,0,0,0
4,357,0.0,0.0,0,1,0,0,1,0
7,357,0.0,0.0,1,0,0,0,1,0
8,357,0.0,0.0,0,0,0,0,0,0
9,357,0.0,0.0,0,1,0,0,0,0
4,358,0.0,0.0,1,0,0,1,0,0
7,358,0.0,0.0,0,0,0,1,0,0
8,358,0.0,0.0,0,0,0,0,0,0
9,358,0.0,0.0,1,0,0,0,0,0
4,359,1.0,1.0,0,0,1,0,0,0
7,359,0.0,0.0,0,0,1,0,0,1
8,359,0.0,0.0,0,0,0,0,0,0
9,359,0.0,0.0,0,0,0,0,0,0
4,360,0.0,0.0,0,1,0,0,0,0
7,360,0.0,0.0,0,1,0,0,1,0
8,360,0.0,0.0,0,0,0,0,0,0
9,360,0.0,0.0,0,0,0,0,0,0
4,361,0.0,0.0,1,0,0,0,0,0
7,361,0.0,0.0,1,0,0,1,0,0
8,361,0.0,0.0,0,0,0,0,0,0
9,361,0.0,0.0,0,0,0,0,0,0
4,362,0.0,0.0,0,0,0,0,0,1
7,362,0.0,0.0,0,0,1,0,0,0
8,362,0.0,0.0,0,0,0,0,0,0
9,362,1.0,1.0,0,0,0,0,0,0
4,363,0.0,0.0,0,0,0,0,1,0
7,363,0.0,0.0,0,1,0,0,0,0
8,363,0.0,0.0,0,0,0,0,0,0
9,363,0.0,0.0,0,0,0,0,0,0
4,364,0.0,0.0,0,0,0,1,0,0
7,364,0.0,0.0,1,0,0,0,0,0
8,364,0.0,0.0,0,0,0,0,0,0
9,364,0.0,0.0,0,0,0,0,0,0
4,365,0.0,0.0,0,0,1,0,0,0
7,365,0.0,0.0,0,0,0,0,0,0
8,365,0.0,0.0,0,0,0,0,0,0
9,365,0.0,0.0,0,0,0,0,0,1
4,366,0.0,0.0,0,1,0,0,0,0
7,366,0.0,0.0,0,0,0,0,0,0
8,366,0.0,0.0,0,0,0,0,0,0
9,366,1.0,1.0,0,0,0,0,1,0
4,367,0.0,0.0,1,0,0,0,0,0
7,367,0.0,0.0,0,0,0,0,0,0
8,367,0.0,0.0,0,0,0,0,0,0
9,367,1.0,1.0,0,0,0,1,0,0
4,368,0.0,0.0,0,0,0,0,0,0
7,368,0.0,0.0,0,0,0,0,0,0
8,368,0.0,0.0,0,0,0,0,0,0
9,368,1.0,1.0,0,0,1,0,0,0
4,369,1.0,1.0,0,0,0,0,0,0
7,369,0.0,0.0,0,0,0,0,0,0
8,369,0.0,0.0,0,0,0,0,0,0
9,369,0.0,0.0,0,1,0,0,0,1
4,370,0.0,0.0,0,0,0,0,0,0
7,370,1.0,1.0,0,0,0,0,0,0
8,370,0.0,0.0,0,0,0,0,0,0
9,370,0.0,0.0,1,0,0,0,1,1
4,371,0.0,0.0,0,0,0,0,0,0
7,371,0.0,0.0,0,0,0,0,0,0
8,371,0.0,0.0,0,0,0,0,0,0
9,371,0.0,0.0,0,0,0,1,1,1
4,372,1.0,1.0,0,0,0,0,0,1
7,372,0.0,0.0,0,0,0,0,0,0
8,372,0.0,0.0,0,0,0,0,0,0
9,372,0.0,0.0,0,0,1,1,1,0
4,373,0.0,0.0,0,0,0,0,1,0
7,373,1.0,1.0,0,0,0,0,0,1
8,373,0.0,0.0,0,0,0,0,0,0
9,373,0.0,0.0,0,1,1,1,0,0
4,374,0.0,0.0,0,0,0,1,0,0
7,374,0.0,0.0,0,0,0,0,1,0
8,374,0.0,0.0,0,0,0,0,0,0
9,374,0.0,0.0,1,1,1,0,0,0
4,375,0.0,0.0,0,0,1,0,0,1
7,375,0.0,0.0,0,0,0,1,0,0
8,375,1.0,1.0,0,0,0,0,0,0
9,375,0.0,0.0,1,1,0,0,0,0
4,376,0.0,0.0,0,1,0,0,1,0
7,376,1.0,1.0,0,0,1,0,0,1
8,376,0.0,0.0,0,0,0,0,0,0
9,376,1.0,1.0,1,0,0,0,0,0
4,377,0.0,0.0,1,0,0,1,0,0
7,377,0.0,0.0,0,1,0,0,1,0
8,377,0.0,0.0,0,0,0,0,0,0
9,377,0.0,0.0,0,0,0,0,0,0
4,378,0.0,0.0,0,0,1,0,0,0
7,378,1.0,1.0,1,0,0,1,0,0
8,378,0.0,0.0,0,0,0,0,0,1
9,378,0.0,0.0,0,0,0,0,0,0
4,379,0.0,0.0,0,1,0,0,0,0
7,379,0.0,0.0,0,0,1,0,0,1
8,379,1.0,1.0,0,0,0,0,1,0
9,379,0.0,0.0,0,0,0,0,0,1
4,380,0.0,0.0,1,0,0,0,0,0
7,380,1.0,1.0,0,1,0,0,1,0
8,380,0.0,0.0,0,0,0,1,0,0
9,380,0.0,0.0,0,0,0,0,1,0
4,381,0.0,0.0,0,0,0,0,0,0
7,381,0.0,0.0,1,0,0,1,0,1
8,381,0.0,0.0,0,0,1,0,0,0
9,381,0.0,0.0,0,0,0,1,0,0
4,382,0.0,0.0,0,0,0,0,0,0
7,382,0.0,0.0,0,0,1,0,1,0
8,382,0.0,0.0,0,1,0,0,0,1
9,382,0.0,0.0,0,0,1,0,0,0
4,383,0.0,0.0,0,0,0,0,0,0
7,383,0.0,0.0,0,1,0,1,0,1
8,383,1.0,1.0,1,0,0,0,1,0
9,383,0.0,0.0,0,1,0,0,0,0
4,384,0.0,0.0,0,0,0,0,0,0
7,384,0.0,0.0,1,0,1,0,1,0
8,384,0.0,0.0,0,0,0,1,0,0
9,384,0.0,0.0,1,0,0,0,0,0
4,385,1.0,1.0,0,0,0,0,0,0
7,385,1.0,1.0,0,1,0,1,0,0
8,385,0.0,0.0,0,0,1,0,0,0
9,385,0.0,0.0,0,0,0,0,0,0
4,386,0.0,0.0,0,0,0,0,0,0
7,386,0.0,0.0,1,0,1,0,0,0
8,386,0.0,0.0,0,1,0,0,0,1
9,386,0.0,0.0,0,0,0,0,0,0
4,387,0.0,0.0,0,0,0,0,0,0
7,387,1.0,1.0,0,1,0,0,0,0
8,387,1.0,1.0,1,0,0,0,1,0
9,387,0.0,0.0,0,0,0,0,0,0
4,388,0.0,0.0,0,0,0,0,0,1
7,388,0.0,0.0,1,0,0,0,0,1
8,388,1.0,1.0,0,0,0,1,0,0
9,388,0.0,0.0,0,0,0,0,0,0
4,389,0.0,0.0,0,0,0,0,1,0
7,389,1.0,1.0,0,0,0,0,1,0
8,389,0.0,0.0,0,0,1,0,0,0
9,389,0.0,0.0,0,0,0,0,0,0
4,390,0.0,0.0,0,0,0,1,0,0
7,390,0.0,0.0,0,0,0,1,0,1
8,390,0.0,0.0,0,1,0,0,0,1
9,390,0.0,0.0,0,0,0,0,0,0
4,391,0.0,0.0,0,0,1,0,0,0
7,391,0.0,0.0,0,0,1,0,1,0
8,391,0.0,0.0,1,0,0,0,1,1
9,391,0.0,0.0,0,0,0,0,0,0
4,392,0.0,0.0,0,1,0,0,0,0
7,392,0.0,0.0,0,1,0,1,0,1
8,392,0.0,0.0,0,0,0,1,1,0
9,392,1.0,1.0,0,0,0,0,0,0
4,393,0.0,0.0,1,0,0,0,0,0
7,393,0.0,0.0,1,0,1,0,1,0
8,393,0.0,0.0,0,0,1,1,0,0
9,393,0.0,0.0,0,0,0,0,0,0
4,394,0.0,0.0,0,0,0,0,0,0
7,394,1.0,1.0,0,1,0,1,0,0
8,394,0.0,0.0,0,1,1,0,0,0
9,394,0.0,0.0,0,0,0,0,0,0
4,395,0.0,0.0,0,0,0,0,0,0
7,395,1.0,1.0,1,0,1,0,0,0
8,395,0.0,0.0,1,1,0,0,0,0
9,395,0.0,0.0,0,0,0,0,0,1
4,396,0.0,0.0,0,0,0,0,0,0
7,396,0.0,0.0,0,1,0,0,0,0
8,396,0.0,0.0,1,0,0,0,0,0
9,396,0.0,0.0,0,0,0,0,1,0
4,397,0.0,0.0,0,0,0,0,0,0
7,397,0.0,0.0,1,0,0,0,0,1
8,397,0.0,0.0,0,0,0,0,0,0
9,397,0.0,0.0,0,0,0,1,0,0
4,398,0.0,0.0,0,0,0,0,0,0
7,398,0.0,0.0,0,0,0,0,1,1
8,398,0.0,0.0,0,0,0,0,0,0
9,398,0.0,0.0,0,0,1,0,0,0
4,399,1.0,1.0,0,0,0,0,0,0
7,399,0.0,0.0,0,0,0,1,1,0
8,399,0.0,0.0,0,0,0,0,0,0
9,399,0.0,0.0,0,1,0,0,0,0
4,400,0.0,0.0,0,0,0,0,0,0
7,400,0.0,0.0,0,0,1,1,0,0
8,400,0.0,0.0,0,0,0,0,0,0
9,400,0.0,0.0,1,0,0,0,0,0
4,401,0.0,0.0,0,0,0,0,0,0
7,401,0.0,0.0,0,1,1,0,0,0
8,401,0.0,0.0,0,0,0,0,0,0
9,401,0.0,0.0,0,0,0,0,0,0
4,402,0.0,0.0,0,0,0,0,0,1
7,402,0.0,0.0,1,1,0,0,0,0
8,402,0.0,0.0,0,0,0,0,0,0
9,402,0.0,0.0,0,0,0,0,0,0
4,403,0.0,0.0,0,0,0,0,1,0
7,403,0.0,0.0,1,0,0,0,0,0
8,403,0.0,0.0,0,0,0,0,0,0
9,403,0.0,0.0,0,0,0,0,0,0
4,404,0.0,0.0,0,0,0,1,0,0
7,404,0.0,0.0,0,0,0,0,0,0
8,404,0.0,0.0,0,0,0,0,0,0
